id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1177,3.0388973e-25,6.1814603e-18,2.8734753e-24,1.3234446e-25,2.2929124e-22,8.918771e-26,2.5527929e-21,4.1315448e-23,1.2273135e-20,5.9993093e-24,1.9989314e-28,1.2025703e-12,7.462961e-23,2.9613388e-27,1.5032852e-13,1.561915e-20,4.9225593e-18,2.864482e-22,1.1311868e-24,7.156395e-22,6.169818e-27,2.78764e-24,2.7459155e-19,9.560595e-27,9.605905e-24,2.2889726e-28,1.6890427e-12,6.5193017e-15,3.8804663e-26,6.798315e-24,1.2216052e-28,1.7534781e-27,6.8001536e-25,6.606909e-28,1.3847352e-21,4.1735155e-26,1.0115556e-16,2.379062e-16,1.4503122e-18,1.6439864e-22,1.8980381e-20,8.459192e-23,5.420868e-19,3.9544633e-20,3.3107722e-23,4.775941e-30,9.397079e-29,5.2596656e-17,6.294559e-26,1.6235012e-22,3.3061387e-24,1.2931908e-26,9.228581e-30,8.973473e-34,8.175704e-28,1.4366301e-24,7.185987e-24,2.879059e-17,8.899445e-16,3.512165e-16,2.2637563e-20,2.6482603e-24,1.25557996e-20,4.3129707e-17,3.318914e-24,4.7870626e-32,2.5649006e-18,1.9365549e-17,7.284122e-26,2.2041462e-23,2.7998838e-25,5.2907025e-22,4.461124e-20,2.3592457e-21,1.913165e-28,2.572897e-18,1.855549e-20,1.3047733e-15,6.235558e-24,1.6925279e-28,3.3704369e-22,6.6141447e-21,4.5003707e-19,8.1734484e-23,9.630947e-20,6.05914e-21,1.9301527e-25,5.3078582e-17,2.2733897e-26,6.7568237e-15,4.769143e-18,1.9213349e-20,4.630503e-22,1.5624875e-27,1.1015007e-12,1.0,1.2675346e-19,1.6664048e-25,2.7769839e-24
1178,5.4729127e-28,4.2906506e-33,2.7751424e-38,9.84564e-31,0.0,0.0,7.353747e-35,1.19333174e-32,0.0,0.0,0.0,0.0,7.9190184e-30,0.0,0.0,0.0,0.0,0.0,0.0,3.1004256e-28,0.0,0.0,0.0,0.0,5.7243653e-38,0.0,2.8376794e-25,0.0,0.0,0.0,0.0,0.0,7.71525e-35,0.0,0.0,0.0,0.0,3.7141515e-35,0.0,0.0,1.4471378e-36,1.2363626e-37,0.0,0.0,0.0,0.0,0.0,1.704359e-35,9.471557e-33,0.0,0.0,0.0,0.0,0.0,3.5643868e-38,1.2927982e-38,0.0,6.895163e-38,3.4500435e-25,0.0,5.7210264e-30,0.0,0.0,0.0,0.0,6.544979e-34,0.0,0.0,3.214954e-36,6.0290236e-30,0.0,1.5269902e-36,0.0,5.6414413e-32,0.0,4.5105524e-31,1.5180758e-35,0.0,0.0,0.0,0.0,2.823595e-35,1.2999896e-29,0.0,0.0,1.0,2.2772005e-33,8.039167e-27,0.0,2.6519554e-35,4.5307634e-31,0.0,0.0,0.0,2.0539545e-33,0.0,0.0,0.0,1.08057e-36
1181,9.456011e-30,7.09894e-23,6.745654e-28,8.144673e-27,2.566398e-18,2.468477e-25,1.0736453e-16,1.255253e-22,4.1312283e-31,1.5426923e-22,2.5228111e-36,6.9632573e-22,5.561253e-24,2.2570287e-14,3.9771082e-21,2.2245176e-14,5.1576514e-35,2.520337e-15,1.7809219e-19,1.2966302e-24,5.6020183e-27,1.350867e-23,3.6272516e-11,3.0913627e-16,1.5020584e-17,1.0277552e-17,1.45295e-23,2.691937e-15,2.3766287e-18,1.4917772e-13,2.8397195e-22,3.7823277e-26,1.465603e-23,2.3765925e-18,1.0035941e-19,3.0789443e-25,3.0063598e-13,5.2369622e-17,1.0332283e-15,1.062547e-15,5.18987e-24,5.835297e-27,5.2204724e-30,1.3453244e-29,2.933674e-23,3.3355536e-24,5.254962e-21,7.910307e-19,1.6736727e-26,2.3459575e-26,1.23507045e-23,2.9630451e-27,8.8869896e-17,7.4706806e-23,1.8514419e-19,9.367559e-20,9.4485455e-23,6.572483e-13,3.6932575e-19,3.9915238e-25,2.9329153e-14,1.0718625e-21,1.0,5.456784e-26,1.3803486e-19,3.1048528e-20,3.5177936e-14,1.9086019e-13,3.0953315e-21,1.1755804e-23,2.9490665e-13,6.3069197e-24,1.6199626e-22,2.2500736e-22,8.848023e-24,1.978368e-18,3.8893174e-24,2.2800367e-16,6.4600313e-24,1.2266847e-15,1.4097257e-15,1.1941571e-15,6.8854053e-25,1.9272054e-22,7.9909884e-25,3.976116e-24,5.8320554e-17,8.2821423e-22,5.054149e-21,6.570089e-28,1.5915206e-25,2.929556e-17,1.5656957e-22,1.24374145e-23,2.0021595e-28,6.4956376e-17,2.453827e-13,8.9436415e-26,9.791979e-21
1183,3.065558e-16,4.1042324e-18,4.103497e-14,1.9394297e-15,6.0329136e-19,1.5680762e-17,5.348499e-18,1.9021046e-17,7.159454e-19,1.6258238e-21,0.99999857,5.216186e-22,3.3074637e-21,2.7150068e-20,6.994422e-22,4.6021715e-18,2.9211964e-15,6.812416e-20,1.0354506e-18,3.3046494e-22,2.8542247e-22,9.286657e-12,5.04583e-17,2.1173894e-18,4.7767913e-22,2.3999154e-15,1.3474717e-18,4.3253417e-23,3.3303784e-14,1.7953305e-21,2.2282558e-10,1.3876297e-06,7.356208e-12,4.151778e-15,1.1820685e-14,2.5195535e-16,1.8981803e-20,2.2859847e-21,3.2298818e-23,1.3061439e-18,1.0043848e-20,1.2141143e-21,3.5998697e-15,7.6060555e-22,1.1859162e-11,5.2831227e-18,1.056106e-08,3.1123027e-23,6.9219754e-25,5.930168e-19,6.4579097e-22,8.874259e-20,3.2285488e-17,5.810016e-18,3.5727317e-20,8.7624753e-13,1.252749e-15,2.7035334e-21,9.541863e-25,5.6659226e-21,5.290693e-15,4.297967e-18,2.2952195e-22,2.1262949e-24,3.4736005e-12,2.3951556e-18,1.2543366e-15,3.2817353e-22,1.5527755e-13,1.2656436e-19,1.35091564e-17,1.0863895e-18,2.9311615e-17,7.4755827e-13,7.869243e-19,3.6451376e-12,5.202844e-25,9.647206e-16,2.8816783e-19,7.82892e-17,8.120977e-15,1.5756344e-13,9.039265e-24,2.8780492e-14,3.8884338e-18,2.2189391e-24,2.6609922e-19,2.2369272e-20,1.6989252e-18,1.5857128e-25,3.400911e-15,9.596053e-21,1.4625247e-14,5.456033e-16,3.870542e-14,1.4860571e-26,2.6058083e-23,2.8033002e-17,1.5098598e-14
1185,5.017879e-10,8.4391375e-17,2.960658e-14,5.1185e-09,3.4837284e-17,3.3743528e-19,7.644723e-15,2.1987478e-14,7.464026e-20,3.20052e-18,2.373767e-13,2.0633889e-23,2.5922267e-10,3.8684784e-19,6.7082314e-23,7.9259954e-16,3.4141625e-22,1.7361013e-14,3.280885e-13,8.995143e-17,6.362782e-19,2.451304e-18,1.0711973e-19,1.8664704e-17,1.2594831e-15,2.672485e-16,4.9456615e-15,6.1940936e-24,1.0548661e-14,1.4496076e-21,1.0015942e-18,1.4890077e-14,5.7427096e-10,2.0040545e-13,6.8691275e-21,1.9290418e-17,8.113784e-20,2.358911e-15,2.8686197e-19,1.8410302e-14,6.020551e-20,5.0622036e-14,8.304636e-22,1.9166883e-18,1.5395835e-13,1.02969825e-16,1.8515242e-14,8.082213e-20,4.506592e-18,6.465881e-22,2.60241e-19,1.4880606e-20,1.5579982e-14,1.5200266e-15,2.098318e-12,1.4195215e-13,4.229518e-17,2.965852e-18,1.9876225e-15,2.0152277e-17,1.4685089e-10,5.8860282e-18,1.1765446e-16,4.341685e-21,1.212061e-14,1.0,9.4266705e-20,9.619775e-22,3.8587689e-10,1.9090731e-15,1.8702124e-13,7.40352e-14,2.9105167e-19,8.463063e-16,9.781205e-18,6.984786e-09,1.3647726e-18,6.3259286e-17,6.371595e-20,1.0140821e-13,5.758069e-16,3.342044e-12,8.948929e-19,6.62332e-18,2.1175137e-18,3.693863e-08,3.4939204e-11,8.1380954e-14,5.924433e-19,4.1546532e-22,6.624281e-14,4.439672e-17,7.553177e-16,2.2764277e-18,7.5641226e-19,7.613055e-24,8.562773e-20,1.7244144e-15,4.7425523e-12
1188,3.644174e-12,8.3178086e-17,7.754468e-25,1.5895123e-16,5.0223222e-27,6.534922e-26,3.243139e-26,5.5732348e-21,3.3047636e-23,5.369776e-21,2.7329114e-28,1.2252341e-30,1.5629538e-09,3.2730976e-30,2.7190313e-19,1.0954747e-26,7.8516166e-27,1.3661455e-20,2.0836476e-20,4.993015e-21,1.7014728e-21,7.953655e-28,1.993167e-27,5.364899e-30,1.5911199e-16,1.3901224e-28,5.837633e-11,1.8320775e-27,1.12056374e-26,1.648819e-32,4.4792153e-34,3.1216667e-28,3.99917e-26,2.768144e-21,3.365045e-26,3.0413739e-27,3.5528437e-24,3.3660548e-21,1.2413683e-19,4.2904054e-24,1.4748792e-22,0.9999993,1.6356807e-26,1.5922924e-23,3.6644046e-25,2.6235881e-20,1.7417613e-22,1.2549099e-18,6.6312407e-07,6.035521e-26,6.298128e-20,1.3189888e-24,3.340272e-26,6.593443e-18,1.3104923e-10,2.3716097e-18,8.7139455e-21,3.077248e-27,1.3453521e-17,7.4652776e-19,5.803461e-19,1.9765685e-21,1.216422e-24,5.7857185e-24,2.2502637e-27,3.694026e-21,3.1972976e-32,1.864193e-31,1.857902e-17,5.0141993e-22,4.761742e-25,1.5995081e-21,5.3203584e-26,2.4859037e-30,4.726845e-19,2.0058849e-13,1.77425e-17,1.0659325e-22,4.9406033e-23,5.2498317e-20,1.7328583e-25,8.661944e-29,3.7757195e-20,6.0362364e-18,1.2270779e-21,1.1001647e-08,2.0710793e-20,3.1138698e-17,5.8467425e-28,5.364821e-21,7.010752e-21,1.7989835e-16,3.7270373e-27,1.0758918e-30,1.4248227e-18,3.865431e-22,1.4797614e-27,1.06671615e-17,3.388407e-21
1189,2.1726796e-18,5.8333015e-17,1.0,1.9671652e-23,8.9609245e-18,8.0180645e-12,1.6221017e-15,1.3694199e-17,3.1707892e-22,4.7507853e-18,1.6150301e-25,5.9271174e-21,6.0613005e-25,1.3725629e-25,2.348027e-25,2.2528008e-18,3.8351735e-24,3.6402438e-20,2.5803776e-25,4.6467186e-19,3.1457148e-24,2.5442705e-18,1.8793883e-24,1.7130143e-21,3.4936324e-23,2.8500793e-25,2.4366886e-23,5.9000636e-23,3.4558346e-20,1.7401178e-27,6.621782e-17,1.655905e-17,3.0345217e-23,8.0996475e-21,6.8228545e-20,3.7116823e-15,1.7748583e-27,7.5796704e-17,2.2924641e-24,2.0867863e-17,1.1537568e-17,5.8254662e-27,2.775245e-18,2.5500929e-24,1.2048316e-16,2.0482656e-26,5.8260887e-27,2.246731e-20,1.10848425e-29,6.222562e-31,4.9251764e-23,7.354628e-32,3.919036e-28,5.958868e-32,1.8130304e-18,3.3582064e-22,8.961478e-24,2.7686543e-20,2.46379e-19,4.6777937e-17,1.0342885e-16,1.046905e-21,3.1818403e-29,1.5190501e-26,2.4205132e-23,4.779824e-22,7.688246e-21,3.3462957e-25,4.0420412e-18,4.6508872e-26,1.07705604e-20,1.114059e-21,5.913699e-22,1.0327859e-17,5.359344e-28,2.3909234e-18,1.0348697e-14,3.992813e-20,5.7243463e-22,2.644061e-24,5.4685055e-22,3.2214704e-15,7.606987e-24,1.0151759e-27,2.4514464e-24,1.5403402e-22,1.4371091e-21,1.2009227e-15,1.2820102e-28,1.6091114e-21,2.3774733e-17,7.6976093e-28,9.399856e-18,9.6631255e-32,1.03071066e-19,1.4355564e-24,1.8093166e-22,2.7415175e-28,1.1368633e-15
1190,1.9034962e-07,1.8899773e-12,3.9750145e-08,0.0031594927,9.536559e-13,8.530655e-15,5.4729533e-08,0.005927157,3.8106625e-09,1.3381191e-14,6.2508856e-14,4.7276067e-13,0.00014375053,5.1948704e-15,2.0668156e-10,4.4297885e-13,1.745579e-18,0.6978256,4.2320645e-13,1.5213692e-06,1.99953e-11,2.0467784e-16,1.9229693e-15,3.2782906e-14,9.818039e-10,1.5467164e-17,1.1015197e-10,1.5402977e-18,5.2990067e-08,3.6248455e-16,1.9478082e-12,2.5191915e-11,6.0322504e-11,3.1108473e-06,1.3587965e-08,3.280026e-16,1.1162858e-12,1.6273821e-06,5.6741247e-09,6.1993375e-12,5.0187684e-12,0.00013606665,1.020801e-10,1.587791e-12,5.069487e-13,0.0017282371,4.0707635e-11,2.437436e-07,0.0012994038,1.4200965e-10,1.0631505e-05,3.984804e-17,0.062094253,3.006223e-05,7.497839e-08,2.5531724e-06,4.7909834e-14,3.592738e-11,6.246451e-05,4.2497876e-09,2.7050393e-07,1.7578472e-11,1.44413275e-11,8.4088465e-16,2.1755059e-14,1.4075008e-10,1.7519265e-14,2.4416788e-15,0.00012607376,1.4653939e-07,5.787573e-12,1.2315894e-09,1.9773611e-16,1.7459076e-08,1.8914961e-15,1.4313631e-06,7.730336e-10,1.60169e-14,1.5442956e-14,7.027241e-05,4.4470455e-11,0.0046160594,2.2332417e-08,4.65225e-05,1.9420834e-09,6.146911e-07,0.20423679,2.6164498e-10,4.994438e-19,6.050645e-10,4.027023e-11,1.417496e-10,7.6370125e-06,1.1951746e-15,0.01846753,1.4567359e-16,4.417908e-13,2.1043439e-16,1.3058922e-08
1191,6.330858e-16,5.4448476e-19,1.3348341e-15,2.1882099e-10,1.2196858e-15,1.4904143e-18,1.1474465e-15,3.2412356e-12,5.1647372e-21,3.04451e-20,7.5687175e-18,6.148209e-18,9.560884e-13,7.8587725e-15,1.569887e-16,4.5349763e-19,1.4377159e-24,4.0970088e-12,9.238719e-13,4.9567417e-18,2.2485273e-24,6.24734e-18,1.3916056e-18,7.000884e-17,7.082524e-15,3.6996883e-19,7.8832393e-16,1.3855597e-21,1.305812e-11,6.369771e-21,9.160798e-12,2.3311856e-18,1.9126516e-16,1.5806925e-11,4.4929706e-15,5.076782e-19,2.6029195e-17,6.561436e-17,2.82125e-19,4.307712e-16,3.135873e-20,5.639915e-17,1.7682574e-18,1.5002621e-15,2.4615477e-17,5.0307777e-14,9.40798e-15,5.598667e-19,8.1914233e-13,7.0461905e-17,1.8103058e-09,5.767044e-22,0.020277552,0.0023495613,3.785611e-08,7.701364e-11,3.6983733e-13,2.723925e-18,2.0352093e-14,1.7698644e-17,9.191386e-13,1.0431089e-12,1.3532876e-10,4.800604e-21,6.759974e-14,3.9520652e-13,5.8556256e-15,3.785837e-18,3.2163703e-07,0.00061521237,6.148348e-11,5.096141e-14,2.4475166e-21,1.764614e-12,1.3177224e-17,6.4724026e-09,1.3786053e-14,4.021374e-17,3.3865233e-21,6.9990598e-12,7.873926e-15,4.071664e-06,6.8323952e-18,1.3450792e-09,4.409572e-20,4.1904837e-14,0.97675323,2.0682836e-15,3.1200255e-21,1.7244688e-21,2.2393495e-14,5.845381e-15,2.893303e-12,3.4687276e-19,3.26797e-17,2.0077876e-22,5.262626e-10,3.6952453e-19,3.3009535e-09
1192,1.1208225e-16,1.0314535e-20,1.8045678e-29,3.1457738e-17,7.6103855e-31,4.3130762e-29,8.4887764e-29,3.902572e-25,6.6069984e-24,2.1516786e-27,1.2900207e-29,1.2947792e-35,3.9530746e-13,1.691632e-34,1.3442071e-20,1.4525132e-29,1.8206459e-27,1.2337708e-23,3.63083e-26,1.4743957e-23,4.400912e-22,2.0008233e-28,1.2360334e-28,7.7730924e-35,7.63619e-21,7.192194e-29,3.742515e-18,3.7632485e-31,2.0373907e-30,1.7929385e-35,3.1562505e-35,1.7028249e-28,2.770187e-27,4.6873697e-24,1.6572878e-26,7.685806e-30,7.6540185e-26,3.992133e-25,2.2102399e-25,5.3687655e-25,4.6337473e-25,1.0,3.9873915e-29,4.9355057e-29,2.9263997e-29,1.85634e-22,3.085826e-23,2.7205931e-24,4.4962787e-15,5.81067e-32,1.1414743e-22,2.7541212e-25,7.331785e-28,6.114325e-23,1.402536e-18,1.991622e-23,3.2841147e-25,4.5176467e-31,1.0799962e-23,1.12297545e-23,2.1566228e-22,3.0469832e-28,9.209528e-28,2.0231964e-28,1.5155099e-31,1.1613117e-25,3.0658385e-34,5.8354737e-35,1.29847704e-23,6.871641e-29,1.0870394e-30,8.3655716e-26,1.2750455e-28,6.10767e-34,1.4980091e-22,8.982686e-19,9.5256883e-26,5.3172633e-24,4.3304094e-26,3.0157216e-24,2.8308943e-29,1.5921473e-31,1.6114062e-24,7.7159604e-19,7.689877e-24,5.618609e-18,6.650415e-24,1.6768707e-23,1.7944807e-32,8.118186e-26,1.2500705e-26,3.775195e-17,4.417442e-31,5.285206e-33,2.4248523e-19,3.4537156e-26,7.378981e-35,1.0605162e-19,7.255645e-25
1193,1.021011e-31,4.1160054e-29,3.77276e-33,3.1909112e-27,2.2490148e-25,1.0708015e-33,9.572439e-23,2.130452e-19,2.1163497e-34,1.5450705e-31,5.158293e-38,3.6303127e-21,2.515362e-30,4.4210038e-14,1.3400049e-26,1.6255687e-25,0.0,1.112404e-19,1.8501284e-27,1.2256342e-27,1.6131657e-31,1.13402945e-32,4.088989e-24,2.4983383e-24,2.1149126e-27,4.1723926e-30,6.491695e-26,1.0372493e-36,9.237377e-17,5.6955454e-24,5.949424e-23,4.1382175e-30,3.8809802e-28,2.5054777e-16,2.5661474e-30,7.6276493e-31,9.130736e-24,4.879797e-27,2.4290283e-26,1.1685094e-27,1.8165167e-36,1.0995044e-31,3.5513303e-38,1.4800013e-32,1.8200143e-34,8.3920494e-23,1.0642075e-20,3.1380153e-27,5.4564613e-22,1.0106649e-23,1.79717e-28,7.407361e-33,1.0,3.5351405e-14,1.0314716e-23,2.3446193e-23,8.204291e-28,6.6308454e-28,1.1268904e-28,1.5454816e-33,1.3371107e-17,3.6094332e-29,4.0836276e-16,8.568785e-35,5.332123e-27,6.7641365e-26,1.2664182e-19,1.8092665e-24,1.3126503e-24,1.8755757e-19,5.7193785e-19,1.4457956e-23,1.6312549e-37,1.0319361e-23,1.6909514e-30,1.1969492e-21,6.546655e-33,1.6068123e-27,4.0210664e-32,1.0836863e-14,1.1721896e-17,8.74747e-18,2.4675089e-31,1.5806556e-23,9.769542e-31,7.694582e-29,5.367146e-18,1.5389948e-30,5.5725937e-31,8.5001845e-36,4.0459134e-33,2.1574835e-25,3.93887e-18,2.073351e-26,3.197945e-33,1.1338466e-34,2.6736612e-21,1.5715058e-37,4.3738555e-19
1195,4.513384e-12,2.2090685e-17,6.4520712e-18,1.0,2.3385131e-20,5.354579e-22,2.1732126e-12,2.0382333e-12,1.4251296e-16,3.2330174e-23,2.6355322e-16,4.9268537e-21,1.401196e-11,1.6764964e-27,1.30166986e-17,3.70641e-20,2.1122273e-20,3.5468598e-17,5.2426395e-13,1.5842877e-18,4.9491505e-16,9.079548e-22,9.124735e-19,1.0050911e-21,5.4049518e-14,1.6035796e-19,4.069401e-15,7.178754e-24,5.4907423e-16,4.0404546e-25,2.1497698e-17,7.7526676e-18,4.0425698e-16,5.8506646e-16,1.2635428e-18,3.1218394e-18,1.5314435e-18,4.7833615e-15,7.4421415e-18,3.5608286e-14,3.0037832e-15,7.2733274e-13,1.3669498e-19,2.8303712e-10,1.3952245e-19,7.8575205e-13,5.753126e-17,1.4857981e-19,1.5648584e-16,1.358518e-19,8.802639e-17,2.4710092e-19,6.451959e-11,9.647766e-17,1.5946065e-19,2.981485e-17,9.4810544e-20,1.2605338e-18,3.1668767e-12,4.5585815e-19,3.1601837e-09,3.4957138e-22,4.8696126e-17,6.229071e-23,1.3166284e-22,1.0863131e-13,3.5784366e-21,1.425245e-22,4.5297564e-18,2.8354565e-13,4.6958417e-21,2.6026832e-15,6.326272e-23,2.058838e-14,1.4437123e-23,6.5662895e-14,9.9413674e-20,2.2134973e-17,6.335884e-23,5.6100754e-14,7.3630946e-20,3.3053033e-11,1.615357e-17,3.5317401e-16,1.0774615e-15,1.1188828e-09,4.0702476e-11,6.974015e-17,1.04004944e-23,8.982191e-15,1.7310819e-14,2.3762313e-13,2.3183894e-17,3.7378942e-17,2.1881301e-10,1.482168e-21,3.6896912e-21,1.3296692e-17,3.859121e-18
1199,1.644553e-12,1.0264435e-23,3.56282e-25,9.195425e-19,5.686498e-22,2.3227369e-31,1.0503751e-25,3.9190255e-11,8.551927e-22,1.039727e-25,1.3993604e-12,6.899687e-16,4.7437807e-24,2.1178884e-30,3.98887e-20,8.283309e-30,2.931201e-16,6.951649e-25,3.119599e-12,9.663241e-31,7.6211155e-21,1.5457021e-30,1.0104619e-28,2.1660977e-28,9.499938e-23,1.5861429e-27,8.582076e-14,3.7904537e-29,7.89579e-23,1.5967211e-31,3.8124415e-27,4.7307874e-24,2.1173527e-25,2.8546425e-22,6.504954e-27,1.0924022e-22,9.101769e-31,5.9156336e-24,7.9121504e-26,7.125638e-30,2.0769449e-26,2.6384146e-27,5.377084e-26,2.7511711e-17,1.2485071e-19,2.9343363e-29,4.147632e-25,5.439276e-29,7.4554894e-20,1.0,0.0,1.9424555e-28,4.2160297e-27,6.219477e-31,3.2558828e-27,2.5623656e-27,1.5273476e-26,3.520241e-23,7.6273314e-23,7.315788e-25,1.6689719e-21,1.4096179e-23,3.64985e-21,1.7374305e-28,2.4875609e-26,7.785447e-25,2.138607e-30,1.2630455e-27,1.1059233e-24,1.3313762e-22,2.1292322e-20,2.4310095e-13,2.7431927e-27,1.5462234e-12,1.6453837e-24,7.792848e-17,4.503787e-27,1.9961881e-28,5.158842e-31,2.3565336e-25,8.1748576e-29,1.12823e-25,7.722374e-28,2.244619e-24,3.5272594e-22,3.483801e-21,3.3397653e-18,2.0634163e-27,4.3489837e-26,9.613201e-16,5.2515956e-21,1.3426096e-18,5.3806936e-19,2.0625353e-19,1.3211989e-19,7.491885e-23,4.891093e-26,6.1859238e-24,1.354449e-29
1203,5.4886215e-33,3.0697497e-25,1.1618814e-28,1.2229429e-29,8.407821e-29,7.848022e-36,6.45819e-22,2.9124945e-26,5.42331e-26,2.4819496e-26,0.0,6.75067e-29,7.36818e-35,4.2127483e-28,3.5079134e-20,1.2579143e-28,5.9015775e-36,4.2441567e-19,9.170998e-36,1.4005011e-15,4.7055885e-32,1.2734933e-38,3.7698454e-30,2.012867e-34,8.7994044e-27,9.875595e-36,2.6319275e-22,1.644708e-29,8.221007e-31,3.4133082e-34,2.2896644e-34,2.5286198e-37,5.6491757e-31,7.524903e-32,7.211829e-24,2.727182e-38,3.4726044e-20,4.457794e-18,1.4005663e-21,4.9888767e-25,4.824495e-18,2.5430487e-25,1.5347022e-24,6.1173686e-27,7.111876e-36,3.316385e-30,0.0,1.0,2.3501035e-27,1.2516865e-36,2.5063686e-22,1.2460798e-35,9.838174e-30,8.3794453e-38,2.409052e-32,1.4220541e-26,1.9805464e-37,1.8267335e-19,2.6711676e-18,1.4638299e-18,5.069509e-25,2.7578223e-32,2.2162865e-31,4.4505516e-20,5.930445e-35,0.0,2.8567473e-28,1.9467223e-19,3.3040246e-29,2.0822351e-27,3.0773214e-34,1.2085965e-32,8.802682e-30,8.286036e-28,1.2179668e-35,4.5400067e-29,3.3258813e-26,1.1706956e-27,1.1875176e-27,2.979965e-22,5.0897114e-28,4.568493e-24,4.8015384e-13,2.8815042e-28,5.0595404e-25,1.3182762e-23,7.401928e-28,1.81026e-17,1.7784004e-37,1.2749668e-22,1.01790414e-23,8.092537e-30,8.7036e-33,0.0,7.066519e-15,6.455198e-18,2.2398142e-22,2.231927e-35,3.0351075e-26
1204,1.9375938e-20,3.4964365e-28,1.441441e-21,1.2863581e-24,4.9686345e-31,2.1424875e-21,6.015341e-27,1.1369278e-31,4.1753414e-36,1.0470809e-28,0.0,3.0643155e-36,1.2053931e-30,0.0,1.8696657e-29,1.6248647e-29,9.915122e-35,7.0100826e-30,1.6365453e-31,5.2534294e-32,6.295322e-35,6.7254754e-38,3.908135e-37,0.0,8.023107e-21,0.0,4.672913e-22,4.590155e-31,2.5456581e-26,0.0,7.3916196e-38,0.0,2.9717236e-37,2.3628484e-36,2.0728047e-34,2.8457684e-31,2.6246952e-32,4.488558e-19,1.4378535e-23,1.6438889e-26,7.7610847e-22,3.1122685e-25,3.874864e-24,1.9831596e-17,1.4454683e-33,4.122615e-32,0.0,2.1061965e-24,1.2935904e-26,1.0261073e-37,3.8211522e-25,0.0,0.0,0.0,7.535578e-20,1.029233e-27,4.803384e-30,5.0678628e-26,2.2595959e-14,5.158382e-19,3.1027037e-24,4.7004026e-25,5.687821e-37,5.18485e-29,0.0,3.4616339e-31,1.3234516e-37,2.1681155e-35,6.3314444e-21,2.5923098e-22,1.3166964e-33,2.4261232e-24,4.190541e-32,8.417476e-30,0.0,1.7401147e-23,1.0,1.8262733e-27,4.2729774e-33,7.840661e-36,3.6211016e-36,5.9238097e-31,9.1846736e-24,4.724284e-36,5.6567478e-30,2.9211437e-16,1.2367516e-26,1.0491726e-12,3.8116495e-38,2.2208703e-19,1.2759691e-22,3.4802163e-35,1.5149749e-35,0.0,6.282927e-25,8.821726e-26,6.928103e-28,4.7069994e-35,2.8097156e-33
